image_name,mask_name,threshold,image_size,Vein Density (VD),Vein Thickness (VT),Areole Size (AS),Number of Areoles (NA),Branching Angle (BA),Vein-to-Vein Distance (VVD),Main Veins (MV)
rf12-0p_region1.png,rf12-0p_region1_mask.png,0.5,224x224,0.4141039891317772,3.914936484337678,15.998543442222816,9,113.6842105263158,1.0,6
rf12-0p_region2.png,rf12-0p_region2_mask.png,0.5,224x224,0.4056555269922879,4.172629445535956,17.371486028047176,4,113.54430379746836,1.0,13
rf12-0p_region3.png,rf12-0p_region3_mask.png,0.5,224x224,0.42898623911122336,4.184866038741867,13.835765756256512,11,113.80165289256199,1.01,11
rf12-0p_region4.png,rf12-0p_region4_mask.png,0.5,224x224,0.3879482595435903,4.01844807312051,16.137841186635445,7,114.16216216216216,1.01,16
rf13-2p_region1.png,rf13-2p_region1_mask.png,0.5,224x224,0.4498504486540379,4.265691207525355,18.922130558566064,4,113.38983050847457,1.0,9
rf13-2p_region2.png,rf13-2p_region2_mask.png,0.5,224x224,0.449465402461166,4.378738968733765,17.980484671073903,5,117.73584905660377,1.0,7
rf13-2p_region3.png,rf13-2p_region3_mask.png,0.5,224x224,0.4656986531986532,4.228109064345767,14.35116894084919,4,115.0909090909091,1.0,8
rf13-2p_region4.png,rf13-2p_region4_mask.png,0.5,224x224,0.47898230088495575,4.312201402850848,14.388262500755136,5,114.82758620689656,1.015,6
rf14-1p_region1.png,rf14-1p_region1_mask.png,0.5,224x224,0.5075726565697912,4.3840565650980095,14.87040021867991,7,111.41666666666667,1.0,5
rf14-1p_region2.png,rf14-1p_region2_mask.png,0.5,224x224,0.4900181488203267,4.113754332565613,12.734334584774066,6,113.6470588235294,1.0,8
rf14-1p_region6.png,rf14-1p_region6_mask.png,0.5,224x224,0.5039370078740157,4.376578392062498,9.44871949059287,2,111.84615384615384,1.0,16
rf14-1p_region7.png,rf14-1p_region7_mask.png,0.5,224x224,0.4681457358029717,4.058583859664892,15.685709040110154,3,114.40677966101696,1.0,12
rf15-0p_region1.png,rf15-0p_region1_mask.png,0.5,224x224,0.42189460476787954,4.194223192139909,17.773462852376202,7,113.84210526315789,1.0,9
